City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
344,Ulaangom,MN,49.9811,92.0667,44.92,31,7,14.97,clear sky
345,Jurm,AF,36.8648,70.8342,64.8,16,0,3.58,clear sky
346,Singleton,AU,-32.5667,151.1833,69.93,92,100,2.35,light rain
347,Hami,CN,42.8,93.45,62.83,12,0,19.42,clear sky
348,Rafai,CF,4.95,23.9167,68.83,99,100,0.83,moderate rain
349,Nome,US,64.5011,-165.4064,33.12,92,67,5.7,broken clouds
350,Businga,CD,3.3333,20.8833,70.81,99,100,0.72,overcast clouds
351,Mogilno,PL,52.6581,17.9558,57.0,93,100,7.49,overcast clouds
352,Soyo,AO,-6.1349,12.3689,76.01,83,78,4.68,broken clouds
353,Zhezkazgan,KZ,47.8043,67.7144,62.58,13,0,8.95,clear sky
354,Bilibino,RU,68.0546,166.4372,13.69,95,100,9.04,light snow
355,Hovd,MN,48.0056,91.6419,41.25,38,7,6.26,clear sky
356,Porto Velho,BR,-8.7619,-63.9039,75.25,88,0,3.44,clear sky
357,Coffs Harbour,AU,-30.3,153.1333,78.13,78,89,19.57,overcast clouds
358,Portland,US,45.5234,-122.6762,70.25,79,0,5.01,clear sky
359,Pimentel,PE,-6.8367,-79.9342,61.66,89,100,13.47,overcast clouds
360,Mehamn,NO,71.0357,27.8492,40.91,81,30,9.22,scattered clouds
361,Mitu,CO,1.1983,-70.1733,70.2,99,80,2.26,broken clouds
362,Polis,CY,35.0367,32.4264,70.29,80,0,4.32,clear sky
363,Henties Bay,NA,-22.116,14.2845,57.67,82,90,6.96,overcast clouds
364,Avera,US,33.194,-82.5271,65.37,60,18,6.8,few clouds
365,Belyy Yar,RU,53.6039,91.3903,44.49,57,0,4.47,clear sky
366,Husavik,IS,66.0449,-17.3389,35.04,84,100,6.53,overcast clouds
367,Yatou,CN,37.15,122.3833,64.15,49,2,11.07,clear sky
368,Cap Malheureux,MU,-19.9842,57.6142,76.46,62,58,11.01,broken clouds
369,Acajutla,SV,13.5928,-89.8275,78.48,75,67,6.22,broken clouds
370,Coahuayana,MX,18.7333,-103.6833,75.94,89,42,3.31,scattered clouds
371,Moa,CU,20.6569,-74.9403,82.24,74,44,15.82,scattered clouds
372,Mpika,ZM,-11.8343,31.4529,72.05,25,0,15.41,clear sky
373,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,60.04,48,1,9.31,clear sky
374,Port-Gentil,GA,-0.7193,8.7815,75.16,100,75,2.3,broken clouds
375,Garowe,SO,8.4054,48.4845,81.36,54,88,15.97,overcast clouds
376,Porto Santo,PT,33.072,-16.3415,70.18,78,75,11.5,broken clouds
377,La Ronge,CA,55.1001,-105.2842,46.9,67,94,5.75,overcast clouds
378,Lasa,IT,46.6166,10.7002,53.85,70,39,1.95,scattered clouds
379,Ahuimanu,US,21.4447,-157.8378,79.75,78,56,5.57,broken clouds
380,Borogontsy,RU,62.6683,131.1683,28.29,45,86,7.47,overcast clouds
381,San Andres,CO,12.5847,-81.7006,75.22,94,100,2.3,overcast clouds
382,Dekar,BW,-21.5333,21.9333,79.48,17,0,9.95,clear sky
383,Mantua,IT,45.1667,10.7833,54.64,77,33,2.42,scattered clouds
384,Chifeng,CN,42.2683,118.9636,60.49,49,99,16.35,overcast clouds
385,Saldanha,ZA,-33.0117,17.9442,61.02,81,81,15.28,broken clouds
386,Areka,ET,7.0667,37.7,65.53,81,60,3.33,light rain
387,Aipe,CO,3.2222,-75.2367,75.67,75,96,2.89,light rain
388,Kattivakkam,IN,13.2167,80.3167,89.69,80,100,2.89,overcast clouds
389,Ambulu,ID,-8.345,113.6058,83.25,76,97,7.96,overcast clouds
390,Touros,BR,-5.1989,-35.4608,76.35,82,0,13.67,clear sky
391,Piacabucu,BR,-10.4056,-36.4344,75.58,81,15,9.95,few clouds
392,Omboue,GA,-1.5746,9.2618,73.94,89,85,2.42,overcast clouds
393,Constitucion,CL,-35.3333,-72.4167,50.56,81,71,8.5,broken clouds
394,Bose,IT,45.4612,8.0137,58.28,77,18,2.66,few clouds
395,Juan Lacaze,UY,-34.4342,-57.4381,62.11,53,76,21.56,light rain
396,Chara,RU,56.9064,118.2631,32.43,52,67,4.41,broken clouds
397,Zalantun,CN,48.0,122.7167,46.78,29,100,7.58,overcast clouds
398,Ranghulu,CN,46.65,124.8667,47.34,32,100,6.85,overcast clouds
399,Verkhneuralsk,RU,53.8769,59.2106,46.87,63,100,13.58,overcast clouds
400,Aconibe,GQ,1.2968,10.9369,65.21,98,100,1.43,overcast clouds
401,Tahara,JP,34.6667,137.2667,75.94,2,100,9.4,overcast clouds
402,Ancud,CL,-41.8697,-73.8203,41.58,73,6,11.39,clear sky
403,Tacuarembo,UY,-31.7333,-55.9833,52.84,72,0,7.54,clear sky
404,Abu Dhabi,AE,24.4667,54.3667,91.96,33,0,10.42,clear sky
405,Cacoal,BR,-11.4386,-61.4472,71.47,95,100,0.67,moderate rain
406,Mocoa,CO,1.1493,-76.6466,68.38,96,98,3.6,overcast clouds
407,Marsh Harbour,BS,26.5412,-77.0636,80.69,76,27,16.35,scattered clouds
408,Dunedin,NZ,-45.8742,170.5036,52.99,75,39,8.72,scattered clouds
409,Chabahar,IR,25.2919,60.643,86.22,49,0,1.95,clear sky
410,Margate,GB,51.3813,1.3862,50.7,84,0,1.99,clear sky
411,Moose Factory,CA,51.2585,-80.6094,37.09,64,97,11.74,overcast clouds
412,Kohima,IN,25.6667,94.1167,75.97,68,13,4.27,few clouds
413,Lahad Datu,MY,5.0268,118.327,84.81,70,100,5.14,overcast clouds
414,Exeter,GB,50.7236,-3.5275,48.85,95,0,3.44,clear sky
415,Port Lincoln,AU,-34.7333,135.8667,57.7,55,50,12.26,scattered clouds
416,Nador,MA,35.174,-2.9287,71.85,88,75,5.75,broken clouds
417,Bud,US,39.447,-86.1758,44.67,84,5,5.35,clear sky
418,Iqaluit,CA,63.7506,-68.5145,27.7,74,100,11.01,overcast clouds
419,Berlevag,NO,70.8578,29.0864,40.95,81,55,23.02,broken clouds
420,Kununurra,AU,-15.7667,128.7333,100.38,32,46,5.75,scattered clouds
421,Swan Hill,AU,-35.3378,143.5544,60.71,40,68,14.54,broken clouds
422,San Rafael,AR,-34.6177,-68.3301,64.99,19,50,34.52,scattered clouds
423,Verkhoyansk,RU,67.5447,133.385,23.7,81,100,7.96,overcast clouds
424,Labuhan,ID,-6.8844,112.2051,87.85,62,100,8.05,overcast clouds
425,Adre,TD,13.4667,22.2,79.66,35,80,7.63,broken clouds
426,Charters Towers,AU,-20.1,146.2667,89.17,30,1,14.16,clear sky
427,Trinidad,BO,-14.8333,-64.9,66.45,97,100,1.43,overcast clouds
428,Cassilandia,BR,-19.1133,-51.7342,65.86,65,100,3.36,overcast clouds
429,Minchinabad,PK,30.163,73.5685,90.18,40,0,10.76,clear sky
430,Sakaraha,MG,-22.9,44.5333,89.6,18,0,6.76,clear sky
431,Puerto Madero,MX,14.7208,-92.4215,77.7,87,91,6.04,overcast clouds
432,Batemans Bay,AU,-35.7167,150.1833,59.09,95,100,10.47,light rain
433,Shawville,CA,45.6001,-76.4827,36.82,72,78,7.0,broken clouds
434,Agutaya,PH,11.148,120.9417,83.91,75,100,14.5,overcast clouds
435,Marathon,US,44.9,-89.7668,36.64,87,0,5.75,clear sky
436,Key Largo,US,25.0865,-80.4473,79.0,74,1,10.67,clear sky
437,Grand Gaube,MU,-20.0064,57.6608,76.37,62,72,11.01,broken clouds
438,Okhotsk,RU,59.3833,143.3,33.76,45,97,8.57,overcast clouds
439,Krumovgrad,BG,41.4667,25.65,65.03,65,2,5.97,clear sky
440,Baoshan,CN,46.5586,131.4244,53.85,40,76,3.8,broken clouds
441,Vostok,RU,46.4856,135.8833,44.96,41,23,6.46,few clouds
442,Ruma,RS,45.0081,19.8222,59.86,83,79,7.45,broken clouds
443,Akdepe,TM,42.0551,59.3788,64.27,48,0,10.45,clear sky
444,Praia Da Vitoria,PT,38.7333,-27.0667,66.76,94,61,4.94,broken clouds
445,Tecoanapa,MX,16.5167,-98.75,77.97,88,72,4.76,broken clouds
446,Scurtu Mare,RO,44.35,25.2667,61.86,63,82,3.78,broken clouds
447,Sucua,EC,-2.4667,-78.1667,65.75,96,95,3.31,overcast clouds
448,Mastic Beach,US,40.7668,-72.8521,58.21,79,55,5.99,broken clouds
449,Kemi,FI,65.8596,24.8228,47.97,93,20,9.22,few clouds
450,Tono,JP,39.3167,141.5333,56.43,75,85,3.04,overcast clouds
451,Baruun-Urt,MN,46.6806,113.2792,36.21,32,100,21.74,overcast clouds
452,Santa Rosalia,MX,27.3167,-112.2833,80.08,51,35,2.35,scattered clouds
453,Uusikaupunki,FI,60.8004,21.4084,53.82,83,100,20.8,light rain
454,Cornelio Procopio,BR,-23.1811,-50.6467,54.48,89,56,2.3,broken clouds
455,Ripoll,ES,42.2006,2.1903,58.78,96,96,3.24,overcast clouds
456,Morris,US,40.8334,-74.5329,54.79,68,100,9.22,overcast clouds
457,Ippy,CF,6.2679,21.2247,68.54,96,99,2.68,overcast clouds
458,Warmbad,NA,-28.45,18.7333,75.13,13,1,10.71,clear sky
459,The Valley,AI,18.217,-63.0578,82.09,74,32,17.92,scattered clouds
460,Egvekinot,RU,66.3167,-179.1667,16.43,84,96,7.99,overcast clouds
461,Totma,RU,59.9747,42.7642,46.96,90,100,9.78,overcast clouds
462,Kulhudhuffushi,MV,6.6221,73.07,81.7,73,94,16.22,overcast clouds
463,Shaowu,CN,27.3409,117.4831,78.13,55,83,0.78,broken clouds
464,Silver City,US,32.7701,-108.2803,52.68,92,100,3.0,overcast clouds
465,Oranjemund,NA,-28.55,16.4333,58.51,86,11,7.56,few clouds
466,Novaya Zaimka,RU,56.4857,66.9241,46.96,74,63,9.4,broken clouds
467,Hasaki,JP,35.7333,140.8333,72.28,62,100,15.9,overcast clouds
468,Khuzhir,RU,53.1939,107.3397,39.97,49,18,4.7,few clouds
469,Zinder,NE,13.8072,8.9881,81.93,48,49,3.33,scattered clouds
470,Honiara,SB,-9.4333,159.95,83.97,69,40,4.47,scattered clouds
471,Zheleznodorozhnyy,RU,55.7503,38.0042,48.72,65,99,8.88,overcast clouds
472,Disraeli,CA,45.9001,-71.3491,38.21,84,100,1.01,overcast clouds
473,Gat,IL,31.61,34.7642,75.88,100,0,5.59,clear sky
474,Mahina,PF,-17.5065,-149.489,78.57,73,20,2.3,light rain
475,Nampula,MZ,-15.1165,39.2666,80.04,38,0,6.55,clear sky
476,Sandviken,SE,60.6167,16.7667,48.56,90,73,11.18,broken clouds
477,Kampenhout,BE,50.95,4.55,54.45,92,20,9.22,few clouds
478,Kavaratti,IN,10.5669,72.642,81.27,73,4,11.86,clear sky
479,Mabaruma,GY,8.2,-59.7833,74.07,99,79,1.79,broken clouds
480,Lingao,CN,19.9103,109.6859,81.7,80,82,15.75,moderate rain
481,Fairbanks,US,64.8378,-147.7164,38.61,90,100,2.86,overcast clouds
482,Mulanje,MW,-16.0316,35.5,83.5,31,0,4.97,clear sky
483,Jinchang,CN,38.4953,102.1739,48.33,17,7,24.36,clear sky
484,Podporozhye,RU,60.9112,34.1706,48.43,84,100,12.37,overcast clouds
485,Alushta,UA,44.6667,34.4167,65.46,61,3,14.65,clear sky
486,Kidero,RU,42.1932,45.9614,52.97,69,65,4.92,broken clouds
487,Ryotsu,JP,38.0833,138.4333,62.47,66,68,13.15,broken clouds
488,Amnat Charoen,TH,15.9167,104.75,87.48,63,92,9.4,light rain
489,Pietarsaari,FI,63.65,22.6833,51.01,86,97,15.05,overcast clouds
490,Adrar,MR,20.5022,-10.0711,84.49,24,27,7.36,scattered clouds
491,Ketchikan,US,55.3422,-131.6461,55.56,85,68,2.84,broken clouds
492,Fassuta,IL,33.0483,35.3098,70.81,64,0,3.11,clear sky
493,Ulcinj,ME,41.9294,19.2244,57.97,59,78,5.21,broken clouds
494,Catamarca,AR,-28.4696,-65.7852,70.77,31,1,8.25,clear sky
495,Ahmadpur Sial,PK,30.6754,71.7483,92.41,32,0,2.39,clear sky
496,Awjilah,LY,29.1081,21.2869,66.94,51,19,5.59,few clouds
497,Vila Franca Do Campo,PT,37.7167,-25.4333,71.2,84,87,4.25,overcast clouds
498,Carolina,PR,18.3808,-65.9574,80.76,91,3,7.36,clear sky
499,Kamenka,RU,51.3223,42.7678,51.6,74,0,2.84,clear sky
500,Samarai,PG,-10.6167,150.6667,83.52,73,49,11.05,scattered clouds
501,Dunmore Town,BS,25.5,-76.65,82.36,73,10,15.3,clear sky
502,Palmer,US,42.1584,-72.3287,51.35,73,20,5.75,few clouds
503,Cervo,ES,43.6702,-7.4101,60.89,86,99,15.48,overcast clouds
504,Encruzilhada Do Sul,BR,-30.5439,-52.5219,49.59,93,0,3.53,clear sky
505,Saint Anthony,US,45.0205,-93.218,38.25,82,0,6.91,clear sky
506,Cadereyta,MX,25.5833,-99.9833,70.18,74,100,1.48,overcast clouds
507,Gonda,IN,27.1333,81.9333,78.46,80,98,7.52,overcast clouds
508,Vredendal,ZA,-31.6683,18.5012,68.7,27,31,1.39,scattered clouds
509,Kingsport,US,36.5484,-82.5618,56.71,86,53,2.93,broken clouds
510,Kloulklubed,PW,7.0419,134.2556,84.56,68,99,5.57,overcast clouds
511,Corn Island,NI,12.1694,-83.0418,82.63,76,100,14.14,overcast clouds
512,Fuerte Olimpo,PY,-21.0415,-57.8738,61.27,71,0,4.25,clear sky
513,Damara,CF,4.9608,18.7035,71.67,91,89,1.23,overcast clouds
514,Lexington,US,37.9887,-84.4777,44.94,64,1,7.72,clear sky
515,College,US,64.8569,-147.8028,38.07,92,100,1.99,overcast clouds
516,Karaton,ID,-6.3424,106.1045,86.11,60,100,5.44,heavy intensity rain
517,Moramanga,MG,-18.9333,48.2,68.9,50,26,5.5,scattered clouds
518,Gazojak,TM,41.1875,61.4036,65.75,38,1,9.15,clear sky
519,Ulladulla,AU,-35.35,150.4667,61.7,95,100,11.21,moderate rain
520,Mogok,MM,22.9167,96.5,78.91,61,6,3.24,clear sky
521,Iralaya,HN,15.0,-83.2333,78.46,86,100,9.08,overcast clouds
522,Chihuahua,MX,28.5,-106.0,62.56,66,76,4.36,broken clouds
523,Culebra,PR,18.303,-65.301,80.64,82,0,8.99,clear sky
524,Port Hedland,AU,-20.3167,118.5667,91.45,27,31,17.27,scattered clouds
525,Tromso,NO,69.6496,18.957,44.62,81,75,11.5,broken clouds
526,Charyshskoye,RU,51.3978,83.5598,61.7,41,28,1.23,scattered clouds
527,Jasper,US,37.2001,-94.3502,51.67,62,60,1.99,broken clouds
528,Kijang,KR,35.2442,129.2139,64.81,51,87,15.73,overcast clouds
529,Sakakah,SA,29.9697,40.2064,84.2,13,7,6.51,clear sky
530,Honningsvag,NO,70.9821,25.9704,42.55,75,40,20.71,scattered clouds
531,Porto Seguro,BR,-16.4497,-39.0647,74.44,92,99,10.31,overcast clouds
532,Qeshm,IR,26.9581,56.2719,94.87,57,0,6.11,clear sky
533,Lavrentiya,RU,65.5833,-171.0,34.52,77,57,3.04,broken clouds
534,Lucea,JM,18.451,-78.1736,79.86,79,64,16.35,broken clouds
535,Sabinas Hidalgo,MX,26.5,-100.1667,69.82,80,95,2.33,overcast clouds
536,Tautira,PF,-17.7333,-149.15,76.73,81,48,20.85,light rain
537,Nanyamba,TZ,-10.6833,39.8333,79.65,58,49,4.76,light rain
538,Niamey,NE,13.5137,2.1098,79.47,72,41,8.52,scattered clouds
539,Poso,ID,-1.3959,120.7524,86.74,66,89,4.97,overcast clouds
540,Wieliczka,PL,49.9874,20.0647,57.15,92,1,3.33,clear sky
541,Udachnyy,RU,66.4167,112.4,27.39,87,96,14.85,overcast clouds
542,Skjervoy,NO,70.0311,20.9714,41.0,76,82,6.93,broken clouds
543,Arlit,NE,18.7369,7.3853,82.71,22,4,7.29,clear sky
544,Luderitz,NA,-26.6481,15.1594,65.32,54,1,14.23,clear sky
545,Marang,MY,5.2056,103.2059,84.96,71,99,4.34,light rain
546,Baie-Saint-Paul,CA,47.4411,-70.4986,40.98,73,81,8.39,broken clouds
547,Tartagal,AR,-22.5164,-63.8013,63.55,41,0,4.47,clear sky
548,Rincon,US,32.296,-81.2354,70.86,88,0,0.0,clear sky
549,Hirara,JP,24.8,125.2833,78.89,75,71,23.44,broken clouds
550,Neryungri,RU,56.6709,124.6491,25.81,70,96,7.38,overcast clouds
551,Tres Arroyos,AR,-38.3739,-60.2798,49.57,70,100,18.81,overcast clouds
552,Slavgorodskoye,RU,53.0214,78.6435,64.78,28,100,18.14,overcast clouds
553,Leh,IN,34.1667,77.5833,48.54,32,1,4.34,clear sky
554,Voskresenskoye,RU,56.8381,45.4317,48.6,83,68,7.94,broken clouds
555,Dingle,PH,10.9995,122.6711,83.91,79,96,8.77,heavy intensity rain
556,Cayenne,GF,4.9333,-52.3333,73.44,94,6,0.0,clear sky
557,Peace River,CA,56.2501,-117.286,55.65,82,65,1.99,broken clouds
558,Gatehouse Of Fleet,GB,54.882,-4.1843,49.19,86,17,12.03,few clouds
559,Ailigandi,PA,9.2333,-78.0167,76.8,89,100,6.69,overcast clouds
560,Swindon,GB,51.558,-1.7812,45.25,90,0,6.91,clear sky
561,Luena,AO,-11.7833,19.9167,70.11,28,46,3.24,scattered clouds
562,Anahuac,MX,27.2333,-100.15,71.94,69,58,5.86,broken clouds
563,Deer Lake,CA,49.1667,-57.4316,45.81,95,100,4.7,overcast clouds
564,Eureka,US,40.8021,-124.1637,57.67,87,30,4.76,scattered clouds
565,Tierranueva,MX,21.6833,-100.5667,56.28,93,100,6.93,overcast clouds
566,Lleida,ES,41.6167,0.6167,65.68,91,0,1.14,clear sky
567,Genteng,ID,-8.3667,114.15,83.05,76,96,5.26,overcast clouds
568,Imeni Poliny Osipenko,RU,52.4201,136.4853,44.02,44,20,5.32,few clouds
569,Steamboat Springs,US,40.485,-106.8317,49.69,63,0,5.75,clear sky
570,Lundazi,ZM,-12.2929,33.1782,76.28,26,0,12.8,clear sky
571,Ordzhonikidze,KZ,52.4411,61.7408,47.32,74,98,13.06,overcast clouds
572,Broome,US,42.2506,-75.833,46.71,79,100,9.22,overcast clouds
573,Chunskiy,RU,56.0815,99.6342,41.88,62,75,4.83,broken clouds
574,Port Pirie,AU,-33.1833,138.0167,59.52,52,77,13.76,broken clouds
575,Kupang,ID,-10.1667,123.5833,89.29,58,22,6.6,few clouds
576,Kurchum,KZ,48.5722,83.6542,64.63,23,17,22.97,few clouds
577,Ravar,IR,31.2656,56.8055,75.18,7,0,8.23,clear sky
578,Hualmay,PE,-11.0964,-77.6139,60.51,85,40,8.7,scattered clouds
579,Ossora,RU,59.2353,163.0719,35.74,51,62,5.77,broken clouds
580,Tumaco,CO,1.7986,-78.8156,76.14,84,100,12.8,overcast clouds
581,Madimba,TZ,-10.4,40.3333,79.14,67,36,6.58,scattered clouds
582,Tura,IN,25.5198,90.2201,84.92,63,53,4.56,broken clouds
583,Sassandra,CI,4.95,-6.0833,73.15,95,76,2.64,broken clouds
584,Bialystok,PL,53.1333,23.15,51.96,85,93,5.99,overcast clouds
585,Kaeo,NZ,-35.1,173.7833,61.32,68,100,10.65,overcast clouds
586,Port Moresby,PG,-9.4431,147.1797,83.57,75,59,11.07,broken clouds
587,Giddalur,IN,15.35,78.9167,83.44,68,71,3.51,broken clouds
588,Melville,US,40.7934,-73.4151,58.59,73,100,8.05,overcast clouds
589,Guerrero Negro,MX,27.9769,-114.0611,70.63,83,1,8.28,clear sky
590,Cabo Rojo,PR,18.0866,-67.1457,78.98,88,4,5.66,clear sky
591,Andijon,UZ,40.7821,72.3442,70.88,34,25,2.3,scattered clouds
592,Yerbogachen,RU,61.2767,108.0108,34.54,70,100,11.97,overcast clouds
593,Cockburn Town,TC,21.4612,-71.1419,83.07,73,32,19.89,scattered clouds
594,Marsciano,IT,42.9059,12.3359,62.78,93,98,1.77,overcast clouds
595,Rio Gallegos,AR,-51.6226,-69.2181,39.83,64,14,26.84,few clouds
596,Komsomolskiy,UZ,40.4272,71.7189,70.52,28,11,2.3,few clouds
597,Sokur,RU,55.2093,83.319,50.36,46,100,14.25,overcast clouds
598,Bayir,TR,37.2687,28.2167,66.72,61,8,4.72,clear sky
599,Hongjiang,CN,27.11,109.9956,74.79,48,82,3.11,broken clouds
600,Senno,RU,59.5336,33.9167,48.25,76,65,11.65,broken clouds
601,Abha,SA,18.2164,42.5053,71.85,14,0,13.8,clear sky
602,Vung Tau,VN,10.346,107.0843,81.57,77,100,2.82,heavy intensity rain
603,Gizo,SB,-8.103,156.8419,82.29,74,47,5.82,light rain
604,Ust-Omchug,RU,61.15,149.6333,18.03,83,72,2.95,broken clouds
605,Scarborough,GB,54.2797,-0.4044,47.66,88,0,1.01,clear sky
606,Qax,AZ,41.4225,46.9242,59.99,71,89,4.16,overcast clouds
607,Tucurui,BR,-3.7661,-49.6725,73.26,88,9,3.38,clear sky
608,Atlantic City,US,39.3643,-74.4229,62.04,73,100,13.8,overcast clouds
609,Juneau,US,58.3019,-134.4197,54.1,100,89,1.5,overcast clouds
610,El Cope,PA,8.6167,-80.6,67.12,97,100,2.21,overcast clouds
611,Grand-Santi,GF,4.25,-54.3833,70.27,94,8,2.95,clear sky
612,Dawei,MM,14.0833,98.2,87.53,65,61,7.36,broken clouds
613,Yarmouth,US,41.7057,-70.2286,60.96,71,20,8.05,few clouds
614,Moranbah,AU,-22.0016,148.0466,89.38,31,1,11.92,clear sky
615,Jalu,LY,29.0331,21.5482,67.26,50,25,5.39,scattered clouds
616,Jega,NG,12.2175,4.3792,74.01,77,97,4.76,overcast clouds
617,Oktyabrskoye,RU,43.0645,44.7417,55.54,82,100,4.47,overcast clouds
618,Siguiri,GN,11.6667,-9.5,70.47,92,92,0.89,light rain
619,Ishimbay,RU,53.4545,56.0415,50.9,75,98,14.09,overcast clouds
620,Semey,KZ,50.4111,80.2275,66.42,16,0,13.42,clear sky
621,Saint-Francois,FR,46.4154,3.9054,56.68,100,75,4.61,mist
622,Waddan,LY,29.1614,16.139,66.18,66,0,2.86,clear sky
623,Straumen,NO,63.8709,11.2999,44.6,85,97,21.81,light rain
624,Saint-Michel-Des-Saints,CA,46.6834,-73.9159,29.23,87,51,8.08,broken clouds
625,Bacolod,PH,10.6667,122.95,84.81,75,71,10.4,light rain
626,Aksu,CN,41.1231,80.2644,66.99,23,97,4.85,overcast clouds
627,Casper,US,42.8666,-106.3131,47.5,70,0,3.49,clear sky
628,Lerwick,GB,60.1545,-1.1494,48.2,73,78,14.85,broken clouds
629,Uch,FR,45.3192,-0.9345,54.57,63,89,7.9,overcast clouds
630,Noumea,NC,-22.2763,166.4572,80.58,99,59,17.58,broken clouds
631,Dicabisagan,PH,17.0818,122.4157,86.11,64,52,7.81,broken clouds
632,Tessalit,ML,20.1986,1.0114,81.32,19,1,13.56,clear sky
633,Knysna,ZA,-34.0363,23.0471,68.04,50,84,2.48,broken clouds
634,Elko,US,41.0002,-115.5012,61.65,27,3,4.0,clear sky
635,Domoni,KM,-12.2569,44.5319,78.87,69,5,9.24,clear sky
636,Thayetmyo,MM,19.3167,95.1833,87.44,64,8,7.31,clear sky
637,Victor Harbor,AU,-35.5667,138.6167,57.0,64,42,1.01,scattered clouds
638,Zhanaozen,KZ,43.3,52.8,59.29,44,0,11.14,clear sky
639,Oistins,BB,13.0667,-59.5333,80.35,76,76,15.86,broken clouds
640,Salinopolis,BR,-0.6136,-47.3561,77.76,85,0,8.81,clear sky
641,Wadi Musa,JO,30.3222,35.4793,63.54,63,0,3.44,clear sky
642,Chauk,MM,20.8833,94.8167,91.22,53,8,7.67,clear sky
643,Kysyl-Syr,RU,63.8986,122.7617,29.59,77,100,7.94,overcast clouds
644,Dwarka,IN,22.2394,68.9678,85.39,71,54,14.45,broken clouds
645,Asau,RO,46.4333,26.4,52.72,86,80,1.16,broken clouds
646,Conceicao Do Araguaia,BR,-8.2578,-49.2647,75.65,56,3,1.92,clear sky
647,Batticaloa,LK,7.7102,81.6924,84.45,62,99,5.12,overcast clouds
648,Tubuala,PA,9.5167,-79.0333,77.7,86,95,7.49,overcast clouds
649,Revda,RU,56.801,59.9303,44.33,87,100,9.15,overcast clouds
650,Kavalerovo,RU,44.2661,135.0572,54.41,34,4,6.82,clear sky
651,Awbari,LY,26.5921,12.7805,68.45,50,0,6.73,clear sky
652,Kjopsvik,NO,68.097,16.3742,42.67,96,100,4.05,light rain
653,Correntina,BR,-13.3433,-44.6367,75.29,65,43,3.8,scattered clouds
654,Dodge City,US,37.7528,-100.0171,44.24,70,85,7.25,overcast clouds
655,Tazovskiy,RU,67.4667,78.7,37.02,98,100,6.98,light rain
656,Bulawayo,ZW,-20.15,28.5833,68.56,44,0,18.32,clear sky
657,Kibondo,TZ,-3.5864,30.7203,70.57,34,96,8.43,overcast clouds
658,Indramayu,ID,-6.3264,108.32,86.76,61,100,4.43,overcast clouds
659,Ambilobe,MG,-13.2,49.05,85.91,29,9,9.84,clear sky
660,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,75.54,76,61,2.91,broken clouds
661,Longjiang,CN,47.3303,123.1836,48.97,24,100,8.08,overcast clouds
662,Diamantino,BR,-14.4086,-56.4461,66.56,81,61,4.65,broken clouds
663,Haines Junction,CA,60.7522,-137.5108,45.36,96,98,6.06,overcast clouds
664,Mengcheng,CN,33.2579,116.5655,68.83,56,86,6.31,overcast clouds
665,Alibunan,PH,11.1465,122.4591,79.95,82,97,6.87,heavy intensity rain
666,Whyalla,AU,-33.0333,137.5833,58.89,51,56,17.81,broken clouds
